rideType,displayName,currency,minCostCent,maxCostCent,journeyDuration,distanceMiles,primeTimeConfirmationToken,primeTimePercentage,currentDate
lyft_plus,Lyft Plus,USD,1200,1600,522,1.39,,0%,Wed Apr 20 06:42:53 EDT 2016
lyft_line,Lyft Line,USD,804,804,522,1.39,,0%,Wed Apr 20 06:42:53 EDT 2016
lyft,Lyft,USD,800,1200,522,1.39,,0%,Wed Apr 20 06:42:53 EDT 2016
lyft_plus,Lyft Plus,USD,3500,4600,1652,7.43,,0%,Wed Apr 20 06:42:53 EDT 2016
lyft_line,Lyft Line,USD,2645,2645,1652,7.43,,0%,Wed Apr 20 06:42:53 EDT 2016
lyft,Lyft,USD,2100,3200,1652,7.43,,0%,Wed Apr 20 06:42:53 EDT 2016
lyft_plus,Lyft Plus,USD,3200,4400,489,3.65,,100%,Wed Apr 20 06:42:53 EDT 2016
lyft_line,Lyft Line,USD,2453,2453,489,3.65,,100%,Wed Apr 20 06:42:53 EDT 2016
lyft,Lyft,USD,2000,3000,489,3.65,,100%,Wed Apr 20 06:42:53 EDT 2016
lyft_plus,Lyft Plus,USD,3600,4700,1283,4.46,,50%,Wed Apr 20 06:42:55 EDT 2016
lyft_line,Lyft Line,USD,2695,2695,1283,4.46,,50%,Wed Apr 20 06:42:55 EDT 2016
lyft,Lyft,USD,2200,3200,1283,4.46,,50%,Wed Apr 20 06:42:55 EDT 2016
lyft_plus,Lyft Plus,USD,2000,3100,641,1.24,,100%,Wed Apr 20 06:42:59 EDT 2016
lyft_line,Lyft Line,USD,1716,1716,641,1.24,,100%,Wed Apr 20 06:42:59 EDT 2016
lyft,Lyft,USD,1300,2200,641,1.24,,100%,Wed Apr 20 06:42:59 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,355,0.64,,0%,Wed Apr 20 06:43:00 EDT 2016
lyft_line,Lyft Line,USD,600,600,355,0.64,,0%,Wed Apr 20 06:43:00 EDT 2016
lyft,Lyft,USD,800,900,355,0.64,,0%,Wed Apr 20 06:43:00 EDT 2016
lyft_plus,Lyft Plus,USD,2100,3200,881,5.19,,0%,Wed Apr 20 06:43:00 EDT 2016
lyft_line,Lyft Line,USD,1693,1693,881,5.19,,0%,Wed Apr 20 06:43:00 EDT 2016
lyft,Lyft,USD,1300,2100,881,5.19,,0%,Wed Apr 20 06:43:00 EDT 2016
lyft_plus,Lyft Plus,USD,4500,5800,1624,9.73,,0%,Wed Apr 20 06:43:02 EDT 2016
lyft_line,Lyft Line,USD,3487,3487,1624,9.73,,0%,Wed Apr 20 06:43:02 EDT 2016
lyft,Lyft,USD,2900,4100,1624,9.73,,0%,Wed Apr 20 06:43:02 EDT 2016
lyft_plus,Lyft Plus,USD,2500,3600,1429,4.98,,0%,Wed Apr 20 06:43:55 EDT 2016
lyft_line,Lyft Line,USD,1975,1975,1429,4.98,,0%,Wed Apr 20 06:43:55 EDT 2016
lyft,Lyft,USD,1500,2500,1429,4.98,,0%,Wed Apr 20 06:43:55 EDT 2016
lyft_plus,Lyft Plus,USD,2500,3700,720,1.97,,100%,Wed Apr 20 06:43:56 EDT 2016
lyft_line,Lyft Line,USD,2046,2046,720,1.97,,100%,Wed Apr 20 06:43:56 EDT 2016
lyft,Lyft,USD,1600,2500,720,1.97,,100%,Wed Apr 20 06:43:56 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,622,1.19,,0%,Wed Apr 20 06:43:56 EDT 2016
lyft_line,Lyft Line,USD,871,871,622,1.19,,0%,Wed Apr 20 06:43:56 EDT 2016
lyft,Lyft,USD,800,1300,622,1.19,,0%,Wed Apr 20 06:43:56 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2100,441,0.72,,75%,Wed Apr 20 06:43:56 EDT 2016
lyft_line,Lyft Line,USD,1114,1114,441,0.72,,75%,Wed Apr 20 06:43:56 EDT 2016
lyft,Lyft,USD,800,1500,441,0.72,,75%,Wed Apr 20 06:43:56 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1900,389,0.92,,50%,Wed Apr 20 06:43:57 EDT 2016
lyft_line,Lyft Line,USD,964,964,389,0.92,,50%,Wed Apr 20 06:43:57 EDT 2016
lyft,Lyft,USD,800,1400,389,0.92,,50%,Wed Apr 20 06:43:57 EDT 2016
lyft_plus,Lyft Plus,USD,1500,2400,831,2.91,,0%,Wed Apr 20 06:43:57 EDT 2016
lyft_line,Lyft Line,USD,1256,1256,831,2.91,,0%,Wed Apr 20 06:43:57 EDT 2016
lyft,Lyft,USD,900,1700,831,2.91,,0%,Wed Apr 20 06:43:57 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2100,768,2.16,,0%,Wed Apr 20 06:43:58 EDT 2016
lyft_line,Lyft Line,USD,1102,1102,768,2.16,,0%,Wed Apr 20 06:43:58 EDT 2016
lyft,Lyft,USD,800,1500,768,2.16,,0%,Wed Apr 20 06:43:58 EDT 2016
lyft_plus,Lyft Plus,USD,5800,7100,1653,8.57,,50%,Wed Apr 20 06:43:59 EDT 2016
lyft_line,Lyft Line,USD,4123,4123,1653,8.57,,50%,Wed Apr 20 06:43:59 EDT 2016
lyft,Lyft,USD,3600,4700,1653,8.57,,50%,Wed Apr 20 06:43:59 EDT 2016
lyft_plus,Lyft Plus,USD,4000,5200,1770,9.23,,0%,Wed Apr 20 06:44:00 EDT 2016
lyft_line,Lyft Line,USD,2935,2935,1770,9.23,,0%,Wed Apr 20 06:44:00 EDT 2016
lyft,Lyft,USD,2400,3500,1770,9.23,,0%,Wed Apr 20 06:44:00 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1600,305,0.53,,50%,Wed Apr 20 06:44:02 EDT 2016
lyft_line,Lyft Line,USD,807,807,305,0.53,,50%,Wed Apr 20 06:44:02 EDT 2016
lyft,Lyft,USD,800,1200,305,0.53,,50%,Wed Apr 20 06:44:02 EDT 2016
lyft_plus,Lyft Plus,USD,3500,4600,911,3.03,,100%,Wed Apr 20 06:44:03 EDT 2016
lyft_line,Lyft Line,USD,2648,2648,911,3.03,,100%,Wed Apr 20 06:44:03 EDT 2016
lyft,Lyft,USD,2100,3200,911,3.03,,100%,Wed Apr 20 06:44:03 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2800,1011,2.68,,0%,Wed Apr 20 06:44:03 EDT 2016
lyft_line,Lyft Line,USD,1533,1533,1011,2.68,,0%,Wed Apr 20 06:44:03 EDT 2016
lyft,Lyft,USD,1100,2000,1011,2.68,,0%,Wed Apr 20 06:44:03 EDT 2016
lyft_plus,Lyft Plus,USD,4000,5200,1785,7.89,,0%,Wed Apr 20 06:46:35 EDT 2016
lyft_line,Lyft Line,USD,3086,3086,1785,7.89,,0%,Wed Apr 20 06:46:35 EDT 2016
lyft,Lyft,USD,2500,3700,1785,7.89,,0%,Wed Apr 20 06:46:35 EDT 2016
lyft_plus,Lyft Plus,USD,1500,2400,910,2.7,,0%,Wed Apr 20 06:46:35 EDT 2016
lyft_line,Lyft Line,USD,1270,1270,910,2.7,,0%,Wed Apr 20 06:46:35 EDT 2016
lyft,Lyft,USD,900,1700,910,2.7,,0%,Wed Apr 20 06:46:35 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2100,790,2.08,,0%,Wed Apr 20 06:46:35 EDT 2016
lyft_line,Lyft Line,USD,1084,1084,790,2.08,,0%,Wed Apr 20 06:46:35 EDT 2016
lyft,Lyft,USD,800,1500,790,2.08,,0%,Wed Apr 20 06:46:35 EDT 2016
lyft_plus,Lyft Plus,USD,1300,2200,888,2.05,,0%,Wed Apr 20 06:46:35 EDT 2016
lyft_line,Lyft Line,USD,1137,1137,888,2.05,,0%,Wed Apr 20 06:46:35 EDT 2016
lyft,Lyft,USD,800,1500,888,2.05,,0%,Wed Apr 20 06:46:35 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2800,1072,3.22,,0%,Wed Apr 20 06:46:36 EDT 2016
lyft_line,Lyft Line,USD,1457,1457,1072,3.22,,0%,Wed Apr 20 06:46:36 EDT 2016
lyft,Lyft,USD,1100,1900,1072,3.22,,0%,Wed Apr 20 06:46:36 EDT 2016
lyft_plus,Lyft Plus,USD,2000,3000,744,5.02,,0%,Wed Apr 20 06:46:39 EDT 2016
lyft_line,Lyft Line,USD,1583,1583,744,5.02,,0%,Wed Apr 20 06:46:39 EDT 2016
lyft,Lyft,USD,1200,2000,744,5.02,,0%,Wed Apr 20 06:46:39 EDT 2016
lyft_plus,Lyft Plus,USD,2300,3300,1330,4.51,,0%,Wed Apr 20 06:46:39 EDT 2016
lyft_line,Lyft Line,USD,1833,1833,1330,4.51,,0%,Wed Apr 20 06:46:39 EDT 2016
lyft,Lyft,USD,1400,2300,1330,4.51,,0%,Wed Apr 20 06:46:39 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1800,501,1.03,,25%,Wed Apr 20 06:46:39 EDT 2016
lyft_line,Lyft Line,USD,909,909,501,1.03,,25%,Wed Apr 20 06:46:39 EDT 2016
lyft,Lyft,USD,800,1300,501,1.03,,25%,Wed Apr 20 06:46:39 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1900,649,1.82,,0%,Wed Apr 20 06:46:40 EDT 2016
lyft_line,Lyft Line,USD,955,955,649,1.82,,0%,Wed Apr 20 06:46:40 EDT 2016
lyft,Lyft,USD,800,1400,649,1.82,,0%,Wed Apr 20 06:46:40 EDT 2016
lyft_plus,Lyft Plus,USD,3100,4300,834,2.65,,100%,Wed Apr 20 06:46:40 EDT 2016
lyft_line,Lyft Line,USD,2422,2422,834,2.65,,100%,Wed Apr 20 06:46:40 EDT 2016
lyft,Lyft,USD,1900,3000,834,2.65,,100%,Wed Apr 20 06:46:40 EDT 2016
lyft_plus,Lyft Plus,USD,4800,6200,1951,10.61,,0%,Wed Apr 20 06:46:41 EDT 2016
lyft_line,Lyft Line,USD,3639,3639,1951,10.61,,0%,Wed Apr 20 06:46:41 EDT 2016
lyft,Lyft,USD,3100,4200,1951,10.61,,0%,Wed Apr 20 06:46:41 EDT 2016
lyft_plus,Lyft Plus,USD,3500,4600,1488,7.61,,0%,Wed Apr 20 06:47:18 EDT 2016
lyft_line,Lyft Line,USD,2640,2640,1488,7.61,,0%,Wed Apr 20 06:47:18 EDT 2016
lyft,Lyft,USD,2100,3200,1488,7.61,,0%,Wed Apr 20 06:47:18 EDT 2016
lyft_plus,Lyft Plus,USD,4200,5300,1247,4.41,,75%,Wed Apr 20 06:47:18 EDT 2016
lyft_line,Lyft Line,USD,3092,3092,1247,4.41,,75%,Wed Apr 20 06:47:18 EDT 2016
lyft,Lyft,USD,2500,3700,1247,4.41,,75%,Wed Apr 20 06:47:18 EDT 2016
lyft_plus,Lyft Plus,USD,4000,5200,1622,9.65,,0%,Wed Apr 20 06:47:19 EDT 2016
lyft_line,Lyft Line,USD,2924,2924,1622,9.65,,0%,Wed Apr 20 06:47:19 EDT 2016
lyft,Lyft,USD,2400,3500,1622,9.65,,0%,Wed Apr 20 06:47:19 EDT 2016
lyft_plus,Lyft Plus,USD,4600,5900,1251,4.11,,100%,Wed Apr 20 06:47:50 EDT 2016
lyft_line,Lyft Line,USD,3432,3432,1251,4.11,,100%,Wed Apr 20 06:47:50 EDT 2016
lyft,Lyft,USD,2900,4000,1251,4.11,,100%,Wed Apr 20 06:47:50 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,303,0.53,,25%,Wed Apr 20 06:47:51 EDT 2016
lyft_line,Lyft Line,USD,659,659,303,0.53,,25%,Wed Apr 20 06:47:51 EDT 2016
lyft,Lyft,USD,800,1000,303,0.53,,25%,Wed Apr 20 06:47:51 EDT 2016
lyft_plus,Lyft Plus,USD,2500,3600,1154,5.85,,0%,Wed Apr 20 06:47:52 EDT 2016
lyft_line,Lyft Line,USD,1971,1971,1154,5.85,,0%,Wed Apr 20 06:47:52 EDT 2016
lyft,Lyft,USD,1500,2500,1154,5.85,,0%,Wed Apr 20 06:47:52 EDT 2016
lyft_plus,Lyft Plus,USD,3400,4600,1402,8.2,,0%,Wed Apr 20 06:47:52 EDT 2016
lyft_line,Lyft Line,USD,2536,2536,1402,8.2,,0%,Wed Apr 20 06:47:52 EDT 2016
lyft,Lyft,USD,2000,3100,1402,8.2,,0%,Wed Apr 20 06:47:52 EDT 2016
lyft_plus,Lyft Plus,USD,5400,6700,2062,11.89,,0%,Wed Apr 20 06:47:52 EDT 2016
lyft_line,Lyft Line,USD,4012,4012,2062,11.89,,0%,Wed Apr 20 06:47:52 EDT 2016
lyft,Lyft,USD,3500,4600,2062,11.89,,0%,Wed Apr 20 06:47:52 EDT 2016
lyft_plus,Lyft Plus,USD,1900,3000,514,1.42,,100%,Wed Apr 20 06:47:55 EDT 2016
lyft_line,Lyft Line,USD,1609,1609,514,1.42,,100%,Wed Apr 20 06:47:55 EDT 2016
lyft,Lyft,USD,1200,2100,514,1.42,,100%,Wed Apr 20 06:47:55 EDT 2016
lyft_plus,Lyft Plus,USD,1600,2600,947,3.12,,0%,Wed Apr 20 06:47:55 EDT 2016
lyft_line,Lyft Line,USD,1361,1361,947,3.12,,0%,Wed Apr 20 06:47:55 EDT 2016
lyft,Lyft,USD,1000,1800,947,3.12,,0%,Wed Apr 20 06:47:55 EDT 2016
lyft_plus,Lyft Plus,USD,3100,4200,1303,7.43,,0%,Wed Apr 20 06:47:55 EDT 2016
lyft_line,Lyft Line,USD,2341,2341,1303,7.43,,0%,Wed Apr 20 06:47:55 EDT 2016
lyft,Lyft,USD,1800,2900,1303,7.43,,0%,Wed Apr 20 06:47:55 EDT 2016
lyft_plus,Lyft Plus,USD,3700,4900,1077,2.96,,100%,Wed Apr 20 06:47:55 EDT 2016
lyft_line,Lyft Line,USD,2862,2862,1077,2.96,,100%,Wed Apr 20 06:47:55 EDT 2016
lyft,Lyft,USD,2400,3400,1077,2.96,,100%,Wed Apr 20 06:47:55 EDT 2016
lyft_plus,Lyft Plus,USD,2700,3800,1378,5.87,,0%,Wed Apr 20 06:47:56 EDT 2016
lyft_line,Lyft Line,USD,2105,2105,1378,5.87,,0%,Wed Apr 20 06:47:56 EDT 2016
lyft,Lyft,USD,1700,2600,1378,5.87,,0%,Wed Apr 20 06:47:56 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1900,275,0.5,,100%,Wed Apr 20 06:47:56 EDT 2016
lyft_line,Lyft Line,USD,1000,1000,275,0.5,,100%,Wed Apr 20 06:47:56 EDT 2016
lyft,Lyft,USD,800,1400,275,0.5,,100%,Wed Apr 20 06:47:56 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2400,929,2.58,,0%,Wed Apr 20 06:47:57 EDT 2016
lyft_line,Lyft Line,USD,1254,1254,929,2.58,,0%,Wed Apr 20 06:47:57 EDT 2016
lyft,Lyft,USD,900,1700,929,2.58,,0%,Wed Apr 20 06:47:57 EDT 2016
lyft_plus,Lyft Plus,USD,7200,8500,2361,17.3,,0%,Wed Apr 20 06:47:57 EDT 2016
lyft_line,Lyft Line,USD,5073,5073,2361,17.3,,0%,Wed Apr 20 06:47:57 EDT 2016
lyft,Lyft,USD,4400,5800,2361,17.3,,0%,Wed Apr 20 06:47:57 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1600,548,1.26,,0%,Wed Apr 20 06:47:58 EDT 2016
lyft_line,Lyft Line,USD,796,796,548,1.26,,0%,Wed Apr 20 06:47:58 EDT 2016
lyft,Lyft,USD,800,1100,548,1.26,,0%,Wed Apr 20 06:47:58 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,551,1.04,,0%,Wed Apr 20 06:47:58 EDT 2016
lyft_line,Lyft Line,USD,762,762,551,1.04,,0%,Wed Apr 20 06:47:58 EDT 2016
lyft,Lyft,USD,800,1100,551,1.04,,0%,Wed Apr 20 06:47:58 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1600,546,1.04,,0%,Wed Apr 20 06:47:58 EDT 2016
lyft_line,Lyft Line,USD,810,810,546,1.04,,0%,Wed Apr 20 06:47:58 EDT 2016
lyft,Lyft,USD,800,1200,546,1.04,,0%,Wed Apr 20 06:47:58 EDT 2016
lyft_plus,Lyft Plus,USD,1500,2400,838,2.89,,0%,Wed Apr 20 06:47:58 EDT 2016
lyft_line,Lyft Line,USD,1257,1257,838,2.89,,0%,Wed Apr 20 06:47:58 EDT 2016
lyft,Lyft,USD,900,1700,838,2.89,,0%,Wed Apr 20 06:47:58 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2400,931,2.59,,0%,Wed Apr 20 06:48:46 EDT 2016
lyft_line,Lyft Line,USD,1257,1257,931,2.59,,0%,Wed Apr 20 06:48:46 EDT 2016
lyft,Lyft,USD,900,1700,931,2.59,,0%,Wed Apr 20 06:48:46 EDT 2016
lyft_plus,Lyft Plus,USD,3000,4100,937,2.94,,75%,Wed Apr 20 06:49:09 EDT 2016
lyft_line,Lyft Line,USD,2315,2315,937,2.94,,75%,Wed Apr 20 06:49:09 EDT 2016
lyft,Lyft,USD,1800,2900,937,2.94,,75%,Wed Apr 20 06:49:09 EDT 2016
lyft_plus,Lyft Plus,USD,2900,4000,1455,5.84,,0%,Wed Apr 20 06:49:10 EDT 2016
lyft_line,Lyft Line,USD,2295,2295,1455,5.84,,0%,Wed Apr 20 06:49:10 EDT 2016
lyft,Lyft,USD,1800,2800,1455,5.84,,0%,Wed Apr 20 06:49:10 EDT 2016
lyft_plus,Lyft Plus,USD,2400,3500,1347,4.96,,0%,Wed Apr 20 06:49:11 EDT 2016
lyft_line,Lyft Line,USD,1924,1924,1347,4.96,,0%,Wed Apr 20 06:49:11 EDT 2016
lyft,Lyft,USD,1500,2400,1347,4.96,,0%,Wed Apr 20 06:49:11 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2600,778,2.31,,25%,Wed Apr 20 06:49:12 EDT 2016
lyft_line,Lyft Line,USD,1397,1397,778,2.31,,25%,Wed Apr 20 06:49:12 EDT 2016
lyft,Lyft,USD,1000,1800,778,2.31,,25%,Wed Apr 20 06:49:12 EDT 2016
lyft_plus,Lyft Plus,USD,3100,4200,1655,5.34,,0%,Wed Apr 20 06:49:33 EDT 2016
lyft_line,Lyft Line,USD,2473,2473,1655,5.34,,0%,Wed Apr 20 06:49:33 EDT 2016
lyft,Lyft,USD,2000,3000,1655,5.34,,0%,Wed Apr 20 06:49:33 EDT 2016
lyft_plus,Lyft Plus,USD,2200,3300,1220,4.64,,0%,Wed Apr 20 06:49:33 EDT 2016
lyft_line,Lyft Line,USD,1793,1793,1220,4.64,,0%,Wed Apr 20 06:49:33 EDT 2016
lyft,Lyft,USD,1400,2200,1220,4.64,,0%,Wed Apr 20 06:49:33 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,584,1.3,,0%,Wed Apr 20 06:49:37 EDT 2016
lyft_line,Lyft Line,USD,829,829,584,1.3,,0%,Wed Apr 20 06:49:37 EDT 2016
lyft,Lyft,USD,800,1200,584,1.3,,0%,Wed Apr 20 06:49:37 EDT 2016
lyft_plus,Lyft Plus,USD,1300,2200,927,1.95,,0%,Wed Apr 20 06:49:37 EDT 2016
lyft_line,Lyft Line,USD,1143,1143,927,1.95,,0%,Wed Apr 20 06:49:37 EDT 2016
lyft,Lyft,USD,800,1500,927,1.95,,0%,Wed Apr 20 06:49:37 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,727,1.89,,0%,Wed Apr 20 06:49:38 EDT 2016
lyft_line,Lyft Line,USD,1012,1012,727,1.89,,0%,Wed Apr 20 06:49:38 EDT 2016
lyft,Lyft,USD,800,1400,727,1.89,,0%,Wed Apr 20 06:49:38 EDT 2016
lyft_plus,Lyft Plus,USD,3400,4500,1463,8.01,,0%,Wed Apr 20 06:49:38 EDT 2016
lyft_line,Lyft Line,USD,2537,2537,1463,8.01,,0%,Wed Apr 20 06:49:38 EDT 2016
lyft,Lyft,USD,2000,3100,1463,8.01,,0%,Wed Apr 20 06:49:38 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,432,1.03,,0%,Wed Apr 20 06:50:07 EDT 2016
lyft_line,Lyft Line,USD,690,690,432,1.03,,0%,Wed Apr 20 06:50:07 EDT 2016
lyft,Lyft,USD,800,1000,432,1.03,,0%,Wed Apr 20 06:50:07 EDT 2016
lyft_plus,Lyft Plus,USD,4100,5300,791,2.88,,150%,Wed Apr 20 06:50:07 EDT 2016
lyft_line,Lyft Line,USD,3069,3069,791,2.88,,150%,Wed Apr 20 06:50:07 EDT 2016
lyft,Lyft,USD,2500,3700,791,2.88,,150%,Wed Apr 20 06:50:07 EDT 2016
lyft_plus,Lyft Plus,USD,1300,2200,791,2.41,,0%,Wed Apr 20 06:50:08 EDT 2016
lyft_line,Lyft Line,USD,1145,1145,791,2.41,,0%,Wed Apr 20 06:50:08 EDT 2016
lyft,Lyft,USD,800,1500,791,2.41,,0%,Wed Apr 20 06:50:08 EDT 2016
lyft_plus,Lyft Plus,USD,2100,3200,1117,4.55,,0%,Wed Apr 20 06:50:08 EDT 2016
lyft_line,Lyft Line,USD,1716,1716,1117,4.55,,0%,Wed Apr 20 06:50:08 EDT 2016
lyft,Lyft,USD,1300,2200,1117,4.55,,0%,Wed Apr 20 06:50:08 EDT 2016
lyft_plus,Lyft Plus,USD,1300,2200,800,2.42,,0%,Wed Apr 20 06:50:09 EDT 2016
lyft_line,Lyft Line,USD,1150,1150,800,2.42,,0%,Wed Apr 20 06:50:09 EDT 2016
lyft,Lyft,USD,800,1600,800,2.42,,0%,Wed Apr 20 06:50:09 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1300,380,0.65,,0%,Wed Apr 20 06:50:10 EDT 2016
lyft_line,Lyft Line,USD,600,600,380,0.65,,0%,Wed Apr 20 06:50:10 EDT 2016
lyft,Lyft,USD,800,900,380,0.65,,0%,Wed Apr 20 06:50:10 EDT 2016
lyft_plus,Lyft Plus,USD,2800,4000,1390,5.92,,0%,Wed Apr 20 06:50:10 EDT 2016
lyft_line,Lyft Line,USD,2213,2213,1390,5.92,,0%,Wed Apr 20 06:50:10 EDT 2016
lyft,Lyft,USD,1700,2800,1390,5.92,,0%,Wed Apr 20 06:50:10 EDT 2016
lyft_plus,Lyft Plus,USD,1900,3000,629,1.76,,75%,Wed Apr 20 06:50:10 EDT 2016
lyft_line,Lyft Line,USD,1631,1631,629,1.76,,75%,Wed Apr 20 06:50:10 EDT 2016
lyft,Lyft,USD,1200,2100,629,1.76,,75%,Wed Apr 20 06:50:10 EDT 2016
lyft_plus,Lyft Plus,USD,2400,3400,1127,5.4,,0%,Wed Apr 20 06:50:11 EDT 2016
lyft_line,Lyft Line,USD,1874,1874,1127,5.4,,0%,Wed Apr 20 06:50:11 EDT 2016
lyft,Lyft,USD,1400,2400,1127,5.4,,0%,Wed Apr 20 06:50:11 EDT 2016
lyft_plus,Lyft Plus,USD,4100,5200,1729,9.58,,0%,Wed Apr 20 06:50:12 EDT 2016
lyft_line,Lyft Line,USD,2974,2974,1729,9.58,,0%,Wed Apr 20 06:50:12 EDT 2016
lyft,Lyft,USD,2500,3500,1729,9.58,,0%,Wed Apr 20 06:50:12 EDT 2016
lyft_plus,Lyft Plus,USD,4000,5100,1873,8.81,,0%,Wed Apr 20 06:50:12 EDT 2016
lyft_line,Lyft Line,USD,2920,2920,1873,8.81,,0%,Wed Apr 20 06:50:12 EDT 2016
lyft,Lyft,USD,2400,3500,1873,8.81,,0%,Wed Apr 20 06:50:12 EDT 2016
lyft_plus,Lyft Plus,USD,2500,3500,1395,4.96,,0%,Wed Apr 20 06:50:12 EDT 2016
lyft_line,Lyft Line,USD,1957,1957,1395,4.96,,0%,Wed Apr 20 06:50:12 EDT 2016
lyft,Lyft,USD,1500,2500,1395,4.96,,0%,Wed Apr 20 06:50:12 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1800,473,1.21,,25%,Wed Apr 20 06:50:13 EDT 2016
lyft_line,Lyft Line,USD,928,928,473,1.21,,25%,Wed Apr 20 06:50:13 EDT 2016
lyft,Lyft,USD,800,1300,473,1.21,,25%,Wed Apr 20 06:50:13 EDT 2016
lyft_plus,Lyft Plus,USD,1900,2900,1189,3.56,,0%,Wed Apr 20 06:50:13 EDT 2016
lyft_line,Lyft Line,USD,1581,1581,1189,3.56,,0%,Wed Apr 20 06:50:13 EDT 2016
lyft,Lyft,USD,1200,2000,1189,3.56,,0%,Wed Apr 20 06:50:13 EDT 2016
lyft_plus,Lyft Plus,USD,2800,4000,1133,4.68,,25%,Wed Apr 20 06:50:13 EDT 2016
lyft_line,Lyft Line,USD,2186,2186,1133,4.68,,25%,Wed Apr 20 06:50:13 EDT 2016
lyft,Lyft,USD,1700,2700,1133,4.68,,25%,Wed Apr 20 06:50:13 EDT 2016
lyft_plus,Lyft Plus,USD,4400,5700,1729,9.0,,0%,Wed Apr 20 06:50:16 EDT 2016
lyft_line,Lyft Line,USD,3410,3410,1729,9.0,,0%,Wed Apr 20 06:50:16 EDT 2016
lyft,Lyft,USD,2900,4000,1729,9.0,,0%,Wed Apr 20 06:50:16 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,334,0.57,,0%,Wed Apr 20 06:50:16 EDT 2016
lyft_line,Lyft Line,USD,600,600,334,0.57,,0%,Wed Apr 20 06:50:16 EDT 2016
lyft,Lyft,USD,800,900,334,0.57,,0%,Wed Apr 20 06:50:16 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1800,484,1.07,,25%,Wed Apr 20 06:50:16 EDT 2016
lyft_line,Lyft Line,USD,908,908,484,1.07,,25%,Wed Apr 20 06:50:16 EDT 2016
lyft,Lyft,USD,800,1300,484,1.07,,25%,Wed Apr 20 06:50:16 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2700,949,3.4,,0%,Wed Apr 20 06:50:16 EDT 2016
lyft_line,Lyft Line,USD,1413,1413,949,3.4,,0%,Wed Apr 20 06:50:16 EDT 2016
lyft,Lyft,USD,1000,1900,949,3.4,,0%,Wed Apr 20 06:50:16 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,546,1.1,,0%,Wed Apr 20 06:50:17 EDT 2016
lyft_line,Lyft Line,USD,773,773,546,1.1,,0%,Wed Apr 20 06:50:17 EDT 2016
lyft,Lyft,USD,800,1100,546,1.1,,0%,Wed Apr 20 06:50:17 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2100,718,2.31,,0%,Wed Apr 20 06:50:17 EDT 2016
lyft_line,Lyft Line,USD,1083,1083,718,2.31,,0%,Wed Apr 20 06:50:17 EDT 2016
lyft,Lyft,USD,800,1500,718,2.31,,0%,Wed Apr 20 06:50:17 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2200,909,2.3,,0%,Wed Apr 20 06:50:17 EDT 2016
lyft_line,Lyft Line,USD,1192,1192,909,2.3,,0%,Wed Apr 20 06:50:17 EDT 2016
lyft,Lyft,USD,800,1600,909,2.3,,0%,Wed Apr 20 06:50:17 EDT 2016
lyft_plus,Lyft Plus,USD,2200,3200,1068,4.86,,0%,Wed Apr 20 06:50:18 EDT 2016
lyft_line,Lyft Line,USD,1743,1743,1068,4.86,,0%,Wed Apr 20 06:50:18 EDT 2016
lyft,Lyft,USD,1300,2200,1068,4.86,,0%,Wed Apr 20 06:50:18 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,234,0.22,,0%,Wed Apr 20 06:50:19 EDT 2016
lyft,Lyft,USD,800,800,234,0.22,,0%,Wed Apr 20 06:50:19 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2300,906,2.48,,0%,Wed Apr 20 06:50:20 EDT 2016
lyft_line,Lyft Line,USD,1223,1223,906,2.48,,0%,Wed Apr 20 06:50:20 EDT 2016
lyft,Lyft,USD,800,1700,906,2.48,,0%,Wed Apr 20 06:50:20 EDT 2016
